dataset,dataset_index,iteration,tipo,limite,tamanho,dispara,antigo_json_valido,antigo_corte,atual_json_valido,atual_string_inteira_valida,atual_cabe_no_limite,atual_fallback_nota,atual_tem_marcador_antigo
M4_WEEKLY_DATASET,313,1,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,1,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,1,historico,320,292,False,,,,,,,
M4_WEEKLY_DATASET,313,1,handles,600,374,False,,,,,,,
M4_WEEKLY_DATASET,313,2,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,2,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,2,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,2,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,2,historico,320,292,False,,,,,,,
M4_WEEKLY_DATASET,313,2,handles,600,474,False,,,,,,,
M4_WEEKLY_DATASET,313,2,scratchpad_args,120,72,False,,,,,,,
M4_WEEKLY_DATASET,313,2,ultima_observacao,1400,393,False,,,,,,,
M4_WEEKLY_DATASET,313,3,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,3,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,3,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,3,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,3,historico,320,292,False,,,,,,,
M4_WEEKLY_DATASET,313,3,handles,600,474,False,,,,,,,
M4_WEEKLY_DATASET,313,3,scratchpad_args,120,72,False,,,,,,,
M4_WEEKLY_DATASET,313,3,scratchpad_args,120,91,False,,,,,,,
M4_WEEKLY_DATASET,313,3,ultima_observacao,1400,368,False,,,,,,,
M4_WEEKLY_DATASET,313,4,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,4,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,4,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,4,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,4,historico,320,292,False,,,,,,,
M4_WEEKLY_DATASET,313,4,handles,600,558,False,,,,,,,
M4_WEEKLY_DATASET,313,4,scratchpad_args,120,72,False,,,,,,,
M4_WEEKLY_DATASET,313,4,scratchpad_args,120,91,False,,,,,,,
M4_WEEKLY_DATASET,313,4,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,4,ultima_observacao,1400,402,False,,,,,,,
M4_WEEKLY_DATASET,313,5,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,5,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,5,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,5,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,259,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,5,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,5,handles,600,558,False,,,,,,,
M4_WEEKLY_DATASET,313,5,scratchpad_args,120,72,False,,,,,,,
M4_WEEKLY_DATASET,313,5,scratchpad_args,120,91,False,,,,,,,
M4_WEEKLY_DATASET,313,5,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,5,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,313,5,ultima_observacao,1400,369,False,,,,,,,
M4_WEEKLY_DATASET,313,6,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,6,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,6,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,6,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,259,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,6,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,6,handles,600,558,False,,,,,,,
M4_WEEKLY_DATASET,313,6,scratchpad_args,120,72,False,,,,,,,
M4_WEEKLY_DATASET,313,6,scratchpad_args,120,91,False,,,,,,,
M4_WEEKLY_DATASET,313,6,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,6,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,313,6,scratchpad_args,120,121,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,6,ultima_observacao,1400,97,False,,,,,,,
M4_WEEKLY_DATASET,313,7,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,7,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,7,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,7,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,259,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,7,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,7,handles,600,680,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,7,scratchpad_args,120,72,False,,,,,,,
M4_WEEKLY_DATASET,313,7,scratchpad_args,120,91,False,,,,,,,
M4_WEEKLY_DATASET,313,7,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,7,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,313,7,scratchpad_args,120,121,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,7,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,313,7,ultima_observacao,1400,218,False,,,,,,,
M4_WEEKLY_DATASET,313,8,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,8,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,8,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,8,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,259,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,8,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,8,handles,600,764,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,8,scratchpad_args,120,91,False,,,,,,,
M4_WEEKLY_DATASET,313,8,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,8,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,313,8,scratchpad_args,120,121,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,8,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,313,8,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,8,ultima_observacao,1400,390,False,,,,,,,
M4_WEEKLY_DATASET,313,9,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,9,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,9,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,9,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,259,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,9,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,9,handles,600,764,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,9,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,9,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,313,9,scratchpad_args,120,121,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,9,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,313,9,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,9,scratchpad_args,120,116,False,,,,,,,
M4_WEEKLY_DATASET,313,9,ultima_observacao,1400,103,False,,,,,,,
M4_WEEKLY_DATASET,313,10,series_card,1800,696,False,,,,,,,
M4_WEEKLY_DATASET,313,10,pool_card,1800,1203,False,,,,,,,
M4_WEEKLY_DATASET,313,10,dataset_card,900,800,False,,,,,,,
M4_WEEKLY_DATASET,313,10,diagnosis,700,461,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,241,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,259,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,238,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,247,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,315,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,291,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,290,False,,,,,,,
M4_WEEKLY_DATASET,313,10,historico,320,316,False,,,,,,,
M4_WEEKLY_DATASET,313,10,handles,600,764,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,10,scratchpad_args,120,112,False,,,,,,,
M4_WEEKLY_DATASET,313,10,scratchpad_args,120,121,True,False,estrutural,True,False,True,False,False
M4_WEEKLY_DATASET,313,10,scratchpad_args,120,58,False,,,,,,,
M4_WEEKLY_DATASET,313,10,scratchpad_args,120,68,False,,,,,,,
M4_WEEKLY_DATASET,313,10,scratchpad_args,120,116,False,,,,,,,
M4_WEEKLY_DATASET,313,10,scratchpad_args,120,135,True,False,dentro_de_string,True,False,True,False,False
M4_WEEKLY_DATASET,313,10,ultima_observacao,1400,115,False,,,,,,,
ETTH1,0,1,series_card,1800,688,False,,,,,,,
ETTH1,0,1,pool_card,1800,1196,False,,,,,,,
ETTH1,0,1,dataset_card,900,799,False,,,,,,,
ETTH1,0,1,diagnosis,700,443,False,,,,,,,
ETTH1,0,1,historico,320,281,False,,,,,,,
ETTH1,0,1,historico,320,305,False,,,,,,,
ETTH1,0,1,historico,320,279,False,,,,,,,
ETTH1,0,1,historico,320,281,False,,,,,,,
ETTH1,0,1,historico,320,236,False,,,,,,,
ETTH1,0,1,historico,320,305,False,,,,,,,
ETTH1,0,1,historico,320,305,False,,,,,,,
ETTH1,0,1,historico,320,267,False,,,,,,,
ETTH1,0,1,historico,320,267,False,,,,,,,
ETTH1,0,1,handles,600,286,False,,,,,,,
ETTH1,0,2,series_card,1800,688,False,,,,,,,
ETTH1,0,2,pool_card,1800,1196,False,,,,,,,
ETTH1,0,2,dataset_card,900,799,False,,,,,,,
ETTH1,0,2,diagnosis,700,443,False,,,,,,,
ETTH1,0,2,historico,320,281,False,,,,,,,
ETTH1,0,2,historico,320,305,False,,,,,,,
ETTH1,0,2,historico,320,279,False,,,,,,,
ETTH1,0,2,historico,320,281,False,,,,,,,
ETTH1,0,2,historico,320,236,False,,,,,,,
ETTH1,0,2,historico,320,305,False,,,,,,,
ETTH1,0,2,historico,320,305,False,,,,,,,
ETTH1,0,2,historico,320,267,False,,,,,,,
ETTH1,0,2,historico,320,267,False,,,,,,,
ETTH1,0,2,handles,600,382,False,,,,,,,
ETTH1,0,2,scratchpad_args,120,32,False,,,,,,,
ETTH1,0,2,ultima_observacao,1400,376,False,,,,,,,
ETTH1,0,3,series_card,1800,688,False,,,,,,,
ETTH1,0,3,pool_card,1800,1196,False,,,,,,,
ETTH1,0,3,dataset_card,900,799,False,,,,,,,
ETTH1,0,3,diagnosis,700,443,False,,,,,,,
ETTH1,0,3,historico,320,281,False,,,,,,,
ETTH1,0,3,historico,320,219,False,,,,,,,
ETTH1,0,3,historico,320,305,False,,,,,,,
ETTH1,0,3,historico,320,279,False,,,,,,,
ETTH1,0,3,historico,320,281,False,,,,,,,
ETTH1,0,3,historico,320,236,False,,,,,,,
ETTH1,0,3,historico,320,305,False,,,,,,,
ETTH1,0,3,historico,320,305,False,,,,,,,
ETTH1,0,3,historico,320,267,False,,,,,,,
ETTH1,0,3,historico,320,267,False,,,,,,,
ETTH1,0,3,handles,600,381,False,,,,,,,
ETTH1,0,3,scratchpad_args,120,32,False,,,,,,,
ETTH1,0,3,scratchpad_args,120,94,False,,,,,,,
ETTH1,0,3,ultima_observacao,1400,387,False,,,,,,,
ETTH1,0,4,series_card,1800,688,False,,,,,,,
ETTH1,0,4,pool_card,1800,1196,False,,,,,,,
ETTH1,0,4,dataset_card,900,799,False,,,,,,,
ETTH1,0,4,diagnosis,700,443,False,,,,,,,
ETTH1,0,4,historico,320,281,False,,,,,,,
ETTH1,0,4,historico,320,219,False,,,,,,,
ETTH1,0,4,historico,320,305,False,,,,,,,
ETTH1,0,4,historico,320,279,False,,,,,,,
ETTH1,0,4,historico,320,281,False,,,,,,,
ETTH1,0,4,historico,320,236,False,,,,,,,
ETTH1,0,4,historico,320,305,False,,,,,,,
ETTH1,0,4,historico,320,305,False,,,,,,,
ETTH1,0,4,historico,320,267,False,,,,,,,
ETTH1,0,4,historico,320,267,False,,,,,,,
ETTH1,0,4,handles,600,469,False,,,,,,,
ETTH1,0,4,scratchpad_args,120,32,False,,,,,,,
ETTH1,0,4,scratchpad_args,120,94,False,,,,,,,
ETTH1,0,4,scratchpad_args,120,42,False,,,,,,,
ETTH1,0,4,ultima_observacao,1400,384,False,,,,,,,
ETTH1,0,5,series_card,1800,688,False,,,,,,,
ETTH1,0,5,pool_card,1800,1196,False,,,,,,,
ETTH1,0,5,dataset_card,900,799,False,,,,,,,
ETTH1,0,5,diagnosis,700,443,False,,,,,,,
ETTH1,0,5,historico,320,281,False,,,,,,,
ETTH1,0,5,historico,320,219,False,,,,,,,
ETTH1,0,5,historico,320,305,False,,,,,,,
ETTH1,0,5,historico,320,279,False,,,,,,,
ETTH1,0,5,historico,320,281,False,,,,,,,
ETTH1,0,5,historico,320,236,False,,,,,,,
ETTH1,0,5,historico,320,232,False,,,,,,,
ETTH1,0,5,historico,320,305,False,,,,,,,
ETTH1,0,5,historico,320,305,False,,,,,,,
ETTH1,0,5,historico,320,267,False,,,,,,,
ETTH1,0,5,handles,600,468,False,,,,,,,
ETTH1,0,5,scratchpad_args,120,32,False,,,,,,,
ETTH1,0,5,scratchpad_args,120,94,False,,,,,,,
ETTH1,0,5,scratchpad_args,120,42,False,,,,,,,
ETTH1,0,5,scratchpad_args,120,106,False,,,,,,,
ETTH1,0,5,ultima_observacao,1400,388,False,,,,,,,
ETTH1,0,6,series_card,1800,688,False,,,,,,,
ETTH1,0,6,pool_card,1800,1196,False,,,,,,,
ETTH1,0,6,dataset_card,900,799,False,,,,,,,
ETTH1,0,6,diagnosis,700,443,False,,,,,,,
ETTH1,0,6,historico,320,281,False,,,,,,,
ETTH1,0,6,historico,320,219,False,,,,,,,
ETTH1,0,6,historico,320,305,False,,,,,,,
ETTH1,0,6,historico,320,279,False,,,,,,,
ETTH1,0,6,historico,320,281,False,,,,,,,
ETTH1,0,6,historico,320,236,False,,,,,,,
ETTH1,0,6,historico,320,232,False,,,,,,,
ETTH1,0,6,historico,320,305,False,,,,,,,
ETTH1,0,6,historico,320,305,False,,,,,,,
ETTH1,0,6,historico,320,267,False,,,,,,,
ETTH1,0,6,handles,600,550,False,,,,,,,
ETTH1,0,6,scratchpad_args,120,32,False,,,,,,,
ETTH1,0,6,scratchpad_args,120,94,False,,,,,,,
ETTH1,0,6,scratchpad_args,120,42,False,,,,,,,
ETTH1,0,6,scratchpad_args,120,106,False,,,,,,,
ETTH1,0,6,scratchpad_args,120,41,False,,,,,,,
ETTH1,0,6,ultima_observacao,1400,383,False,,,,,,,
ETTH1,0,7,series_card,1800,688,False,,,,,,,
ETTH1,0,7,pool_card,1800,1196,False,,,,,,,
ETTH1,0,7,dataset_card,900,799,False,,,,,,,
ETTH1,0,7,diagnosis,700,443,False,,,,,,,
ETTH1,0,7,historico,320,281,False,,,,,,,
ETTH1,0,7,historico,320,219,False,,,,,,,
ETTH1,0,7,historico,320,305,False,,,,,,,
ETTH1,0,7,historico,320,279,False,,,,,,,
ETTH1,0,7,historico,320,281,False,,,,,,,
ETTH1,0,7,historico,320,226,False,,,,,,,
ETTH1,0,7,historico,320,236,False,,,,,,,
ETTH1,0,7,historico,320,232,False,,,,,,,
ETTH1,0,7,historico,320,305,False,,,,,,,
ETTH1,0,7,historico,320,305,False,,,,,,,
ETTH1,0,7,handles,600,549,False,,,,,,,
ETTH1,0,7,scratchpad_args,120,32,False,,,,,,,
ETTH1,0,7,scratchpad_args,120,94,False,,,,,,,
ETTH1,0,7,scratchpad_args,120,42,False,,,,,,,
ETTH1,0,7,scratchpad_args,120,106,False,,,,,,,
ETTH1,0,7,scratchpad_args,120,41,False,,,,,,,
ETTH1,0,7,scratchpad_args,120,100,False,,,,,,,
ETTH1,0,7,ultima_observacao,1400,388,False,,,,,,,
ETTH1,0,8,series_card,1800,688,False,,,,,,,
ETTH1,0,8,pool_card,1800,1196,False,,,,,,,
ETTH1,0,8,dataset_card,900,799,False,,,,,,,
ETTH1,0,8,diagnosis,700,443,False,,,,,,,
ETTH1,0,8,historico,320,281,False,,,,,,,
ETTH1,0,8,historico,320,219,False,,,,,,,
ETTH1,0,8,historico,320,305,False,,,,,,,
ETTH1,0,8,historico,320,279,False,,,,,,,
ETTH1,0,8,historico,320,281,False,,,,,,,
ETTH1,0,8,historico,320,226,False,,,,,,,
ETTH1,0,8,historico,320,236,False,,,,,,,
ETTH1,0,8,historico,320,232,False,,,,,,,
ETTH1,0,8,historico,320,305,False,,,,,,,
ETTH1,0,8,historico,320,305,False,,,,,,,
ETTH1,0,8,handles,600,646,True,False,estrutural,True,False,True,False,False
ETTH1,0,8,scratchpad_args,120,94,False,,,,,,,
ETTH1,0,8,scratchpad_args,120,42,False,,,,,,,
ETTH1,0,8,scratchpad_args,120,106,False,,,,,,,
ETTH1,0,8,scratchpad_args,120,41,False,,,,,,,
ETTH1,0,8,scratchpad_args,120,100,False,,,,,,,
ETTH1,0,8,scratchpad_args,120,58,False,,,,,,,
ETTH1,0,8,ultima_observacao,1400,228,False,,,,,,,
ETTH1,0,9,series_card,1800,688,False,,,,,,,
ETTH1,0,9,pool_card,1800,1196,False,,,,,,,
ETTH1,0,9,dataset_card,900,799,False,,,,,,,
ETTH1,0,9,diagnosis,700,443,False,,,,,,,
ETTH1,0,9,historico,320,281,False,,,,,,,
ETTH1,0,9,historico,320,219,False,,,,,,,
ETTH1,0,9,historico,320,305,False,,,,,,,
ETTH1,0,9,historico,320,279,False,,,,,,,
ETTH1,0,9,historico,320,281,False,,,,,,,
ETTH1,0,9,historico,320,226,False,,,,,,,
ETTH1,0,9,historico,320,236,False,,,,,,,
ETTH1,0,9,historico,320,232,False,,,,,,,
ETTH1,0,9,historico,320,305,False,,,,,,,
ETTH1,0,9,historico,320,305,False,,,,,,,
ETTH1,0,9,handles,600,730,True,False,estrutural,True,False,True,False,False
ETTH1,0,9,scratchpad_args,120,42,False,,,,,,,
ETTH1,0,9,scratchpad_args,120,106,False,,,,,,,
ETTH1,0,9,scratchpad_args,120,41,False,,,,,,,
ETTH1,0,9,scratchpad_args,120,100,False,,,,,,,
ETTH1,0,9,scratchpad_args,120,58,False,,,,,,,
ETTH1,0,9,scratchpad_args,120,32,False,,,,,,,
ETTH1,0,9,ultima_observacao,1400,393,False,,,,,,,
ETTH1,1,1,series_card,1800,698,False,,,,,,,
ETTH1,1,1,pool_card,1800,1285,False,,,,,,,
ETTH1,1,1,dataset_card,900,798,False,,,,,,,
ETTH1,1,1,diagnosis,700,422,False,,,,,,,
ETTH1,1,1,historico,320,305,False,,,,,,,
ETTH1,1,1,historico,320,281,False,,,,,,,
ETTH1,1,1,historico,320,236,False,,,,,,,
ETTH1,1,1,historico,320,281,False,,,,,,,
ETTH1,1,1,historico,320,280,False,,,,,,,
ETTH1,1,1,historico,320,306,False,,,,,,,
ETTH1,1,1,historico,320,304,False,,,,,,,
ETTH1,1,1,historico,320,268,False,,,,,,,
ETTH1,1,1,historico,320,261,False,,,,,,,
ETTH1,1,1,handles,600,323,False,,,,,,,
ETTH1,1,2,series_card,1800,698,False,,,,,,,
ETTH1,1,2,pool_card,1800,1285,False,,,,,,,
ETTH1,1,2,dataset_card,900,798,False,,,,,,,
ETTH1,1,2,diagnosis,700,422,False,,,,,,,
ETTH1,1,2,historico,320,305,False,,,,,,,
ETTH1,1,2,historico,320,281,False,,,,,,,
ETTH1,1,2,historico,320,236,False,,,,,,,
ETTH1,1,2,historico,320,281,False,,,,,,,
ETTH1,1,2,historico,320,280,False,,,,,,,
ETTH1,1,2,historico,320,306,False,,,,,,,
ETTH1,1,2,historico,320,304,False,,,,,,,
ETTH1,1,2,historico,320,268,False,,,,,,,
ETTH1,1,2,historico,320,261,False,,,,,,,
ETTH1,1,2,handles,600,417,False,,,,,,,
ETTH1,1,2,scratchpad_args,120,83,False,,,,,,,
ETTH1,1,2,ultima_observacao,1400,390,False,,,,,,,
ETTH1,1,3,series_card,1800,698,False,,,,,,,
ETTH1,1,3,pool_card,1800,1285,False,,,,,,,
ETTH1,1,3,dataset_card,900,798,False,,,,,,,
ETTH1,1,3,diagnosis,700,422,False,,,,,,,
ETTH1,1,3,historico,320,305,False,,,,,,,
ETTH1,1,3,historico,320,281,False,,,,,,,
ETTH1,1,3,historico,320,236,False,,,,,,,
ETTH1,1,3,historico,320,281,False,,,,,,,
ETTH1,1,3,historico,320,280,False,,,,,,,
ETTH1,1,3,historico,320,306,False,,,,,,,
ETTH1,1,3,historico,320,304,False,,,,,,,
ETTH1,1,3,historico,320,268,False,,,,,,,
ETTH1,1,3,historico,320,261,False,,,,,,,
ETTH1,1,3,handles,600,503,False,,,,,,,
ETTH1,1,3,scratchpad_args,120,83,False,,,,,,,
ETTH1,1,3,scratchpad_args,120,16,False,,,,,,,
ETTH1,1,3,ultima_observacao,1400,399,False,,,,,,,
ETTH1,1,4,series_card,1800,698,False,,,,,,,
ETTH1,1,4,pool_card,1800,1285,False,,,,,,,
ETTH1,1,4,dataset_card,900,798,False,,,,,,,
ETTH1,1,4,diagnosis,700,422,False,,,,,,,
ETTH1,1,4,historico,320,305,False,,,,,,,
ETTH1,1,4,historico,320,281,False,,,,,,,
ETTH1,1,4,historico,320,236,False,,,,,,,
ETTH1,1,4,historico,320,281,False,,,,,,,
ETTH1,1,4,historico,320,280,False,,,,,,,
ETTH1,1,4,historico,320,306,False,,,,,,,
ETTH1,1,4,historico,320,304,False,,,,,,,
ETTH1,1,4,historico,320,268,False,,,,,,,
ETTH1,1,4,historico,320,261,False,,,,,,,
ETTH1,1,4,handles,600,589,False,,,,,,,
ETTH1,1,4,scratchpad_args,120,83,False,,,,,,,
ETTH1,1,4,scratchpad_args,120,16,False,,,,,,,
ETTH1,1,4,scratchpad_args,120,26,False,,,,,,,
ETTH1,1,4,ultima_observacao,1400,398,False,,,,,,,
ETTH1,1,5,series_card,1800,698,False,,,,,,,
ETTH1,1,5,pool_card,1800,1285,False,,,,,,,
ETTH1,1,5,dataset_card,900,798,False,,,,,,,
ETTH1,1,5,diagnosis,700,422,False,,,,,,,
ETTH1,1,5,historico,320,305,False,,,,,,,
ETTH1,1,5,historico,320,281,False,,,,,,,
ETTH1,1,5,historico,320,240,False,,,,,,,
ETTH1,1,5,historico,320,236,False,,,,,,,
ETTH1,1,5,historico,320,281,False,,,,,,,
ETTH1,1,5,historico,320,280,False,,,,,,,
